Time_s;Displacement_mm;Stretch;Force_N
322.712005615234;16.135508;1.6443892971246;5.2852664
322.721984863281;16.13611;1.64441333865815;5.287904
322.731994628906;16.13655;1.64443091054313;5.2867312
322.742004394531;16.13701;1.64444928115016;5.287904
322.752014160156;16.137531;1.64447008785942;5.2867312
322.761993408203;16.138105;1.64449301118211;5.288782
322.772003173828;16.138678;1.64451589456869;5.2873173
322.782012939453;16.139078;1.64453186900958;5.2884893
322.7919921875;16.13958;1.64455191693291;5.287904
322.802001953125;16.14004;1.64457028753994;5.2893686
322.81201171875;16.14057;1.64459145367412;5.287904
322.821990966797;16.141062;1.64461110223642;5.289076
322.832000732422;16.141624;1.64463354632588;5.288782
322.842010498047;16.142033;1.64464988019169;5.2905407
322.851989746094;16.142553;1.64467064696486;5.288782
322.861999511719;16.143066;1.6446911341853;5.2905407
322.872009277344;16.143597;1.64471234025559;5.289076
322.881988525391;16.144047;1.6447303115016;5.2896614
322.891998291016;16.14452;1.64474920127796;5.2896614
322.902008056641;16.145061;1.64477080670927;5.289954
322.911987304688;16.14557;1.6447911341853;5.2902474
322.921997070312;16.146063;1.64481082268371;5.2911263
322.932006835938;16.146532;1.64482955271566;5.2905407
322.941986083984;16.147074;1.64485119808307;5.2908335
322.951995849609;16.147627;1.6448732827476;5.2917123
322.962005615234;16.148108;1.64489249201278;5.292299
322.971984863281;16.14863;1.64491333865815;5.2914195
322.981994628906;16.149101;1.6449321485623;5.2917123
322.992004394531;16.149479;1.64494724440895;5.292005
323.002014160156;16.150215;1.64497663738019;5.292299
323.011993408203;16.150604;1.64499217252396;5.292005
323.022003173828;16.151043;1.64500970447284;5.2925916
323.032012939453;16.151648;1.6450338658147;5.2928843
323.0419921875;16.152046;1.64504976038339;5.293177
323.052001953125;16.152628;1.64507300319489;5.2925916
323.06201171875;16.153172;1.6450947284345;5.2940564
323.071990966797;16.15359;1.64511142172524;5.293471
323.082000732422;16.154173;1.64513470447284;5.293471
323.092010498047;16.154675;1.64515475239617;5.2940564
323.101989746094;16.155134;1.64517308306709;5.2955213
323.111999511719;16.155687;1.64519516773163;5.2949357
323.122009277344;16.156034;1.64520902555911;5.2955213
323.131988525391;16.156607;1.64523190894569;5.2940564
323.141998291016;16.157097;1.64525147763578;5.2958145
323.152008056641;16.157557;1.64526984824281;5.2952285
323.161987304688;16.15804;1.64528913738019;5.2969866
323.171997070312;16.158663;1.64531401757189;5.2952285
323.182006835938;16.159113;1.64533198881789;5.2964005
323.191986083984;16.159573;1.64535035942492;5.2949357
323.201995849609;16.160126;1.64537244408946;5.2964005
323.212005615234;16.16043;1.64538458466454;5.2952285
323.221984863281;16.161108;1.64541166134185;5.2984514
323.231994628906;16.161568;1.64543003194888;5.2972794
323.242004394531;16.162079;1.64545043929712;5.2990375
323.252014160156;16.16259;1.64547084664537;5.2961073
323.261993408203;16.163021;1.64548805910543;5.297866
323.272003173828;16.163542;1.6455088658147;5.2964005
323.282012939453;16.164064;1.64552971246006;5.2993307
323.2919921875;16.164545;1.64554892172524;5.2964005
323.302001953125;16.165045;1.64556888977636;5.2984514
323.31201171875;16.165586;1.64559049520767;5.296694
323.321990966797;16.166037;1.64560850638978;5.2990375
323.332000732422;16.166557;1.64562927316294;5.2969866
323.342010498047;16.16711;1.64565135782748;5.2990375
323.351989746094;16.167582;1.64567020766773;5.297572
323.361999511719;16.168043;1.64568861821086;5.2993307
323.372009277344;16.168552;1.6457089456869;5.298744
323.381988525391;16.169054;1.64572899361022;5.301089
