Time_s;Displacement_mm;Stretch;Force_N
0.0020000000949949;1.0227506e-05;1.00000040440909;0.03948645
0.0120000001043081;0.00019432262;1.00000768377303;0.03948645
0.0219999998807907;0.0009818407;1.00003882327798;0.04007143
0.0320000015199184;0.0014727609;1.00005823491103;0.03831648
0.0419999994337559;0.0017489037;1.00006915396204;0.04007143
0.0520000010728836;0.002403464;1.00009503614077;0.039193958
0.061999998986721;0.002965977;1.00011727864769;0.04007143
0.0719999969005585;0.0033443947;1.00013224178331;0.038901463
0.0820000022649765;0.0038659975;1.0001528666469;0.04007143
0.0920000001788139;0.004418283;1.00017470474496;0.037731495
0.101999998092651;0.0048989756;1.0001937119652;0.03948645
0.112000003457069;0.0053183036;1.00021029274812;0.038901463
0.122000001370907;0.005870589;1.00023213084223;0.03977894
0.131999999284744;0.006351282;1.00025113807829;0.038901463
0.142000004649162;0.0067706094;1.00026771883749;0.040363926
0.151999995112419;0.007292212;1.00028834369316;0.03831648
0.162000000476837;0.007926318;1.00031341708185;0.039193958
0.172000005841255;0.008386556;1.0003316155002;0.03831648
0.181999996304512;0.008877476;1.00035102712535;0.04007143
0.19200000166893;0.009460444;1.00037407844998;0.03802399
0.202000007033348;0.009849088;1.00038944594701;0.038901463
0.211999997496605;0.0102991;1.00040724001582;0.03831648
0.222000002861023;0.01087184;1.00042988691182;0.03977894
0.23199999332428;0.011332078;1.00044808533017;0.038608972
0.241999998688698;0.011833224;1.00046790130486;0.039193958
0.252000004053116;0.012232099;1.00048367334915;0.03948645
0.261999994516373;0.012774156;1.00050510699881;0.04094891
0.272000014781952;0.013346896;1.00052775389482;0.03948645
0.282000005245209;0.0137150865;1.00054231263345;0.041533895
0.291999995708466;0.014379875;1.00056859924871;0.041533895
0.301999986171722;0.01485034;1.00058720205615;0.041826386
0.312000006437302;0.015187847;1.00060054752867;0.041826386
0.321999996900558;0.015893545;1.00062845175959;0.042996354
0.331999987363815;0.016333329;1.00064584139976;0.042411372
0.342000007629395;0.016691292;1.00065999572954;0.043288846
0.351999998092651;0.017396988;1.00068789988138;0.04211888
0.361999988555908;0.01780609;1.00070407631475;0.043288846
0.372000008821487;0.018276555;1.00072267912218;0.042411372
0.381999999284744;0.018859522;1.00074573040728;0.04358134
0.391999989748001;0.01940158;1.00076716409648;0.044166323
0.40200001001358;0.019872045;1.00078576690391;0.04475131
0.412000000476837;0.020281145;1.0008019432582;0.043288846
0.421999990940094;0.020690247;1.00081811969158;0.04475131
0.432000011205673;0.021467537;1.00084885476473;0.042996354
0.44200000166893;0.02186641;1.00086462672993;0.043288846
0.451999992132187;0.022285737;1.00088120747331;0.044166323
0.462000012397766;0.02288916;1.00090506761566;0.045336295
0.472000002861023;0.023298262;1.00092124404903;0.04387383
0.48199999332428;0.023819864;1.00094186888098;0.044458818
0.492000013589859;0.02437215;1.00096370699881;0.04475131
0.501999974250793;0.024873296;1.00098352297351;0.045921277
0.512000024318695;0.025374444;1.00100333902728;0.0450438
0.522000014781952;0.025803998;1.00102032415975;0.046213772
0.532000005245209;0.026356285;1.00104216231712;0.045336295
0.541999995708466;0.026755158;1.00105793428232;0.046213772
0.551999986171722;0.027338125;1.00108098556742;0.046213772
0.561999976634979;0.02776768;1.00109797073942;0.04650626
0.572000026702881;0.02835065;1.00112102214314;0.047091246
0.582000017166138;0.028810887;1.00113922052195;0.04767623
0.592000007629395;0.029352944;1.00116065417161;0.047091246
0.601999998092651;0.029935913;1.00118370553578;0.04767623
0.611999988555908;0.030304102;1.0011982642151;0.047383737
0.621999979019165;0.030887071;1.00122131557928;0.049723677
0.632000029087067;0.031408675;1.00124194049031;0.04913869
0.642000019550323;0.031838227;1.00125892554369;0.049723677
0.65200001001358;0.032410968;1.00128157247924;0.049431186
0.662000000476837;0.032717794;1.0012937047845;0.05060115
0.671999990940094;0.033382583;1.00131999141953;0.048261214
0.681999981403351;0.033904187;1.00134061633057;0.050308663
0.691999971866608;0.034323514;1.00135719707394;0.050308663
0.702000021934509;0.034967847;1.00138267485172;0.051771123
0.712000012397766;0.035346262;1.00139763788059;0.050893646
0.722000002861023;0.03581673;1.00141624080664;0.052356105
0.73199999332428;0.036461063;1.00144171858442;0.052063614
0.741999983787537;0.036859933;1.001457490431;0.0526486
0.751999974250793;0.037258804;1.00147326231712;0.051771123
0.762000024318695;0.03802587;1.00150359311981;0.053233583
0.772000014781952;0.038373604;1.00151734298142;0.052063614
0.782000005245209;0.03883384;1.00153554132068;0.053818565
0.791999995708466;0.039437268;1.00155940166074;0.053233583
0.801999986171722;0.03995887;1.00158002649268;0.05411106
0.811999976634979;0.040388424;1.00159701162515;0.053818565
0.822000026702881;0.04081798;1.00161399683669;0.055866014
0.832000017166138;0.041288447;1.00163259972321;0.05411106
0.842000007629395;0.04204528;1.00166252589957;0.054403555
0.851999998092651;0.042382788;1.00167587141163;0.053526077
0.861999988555908;0.042904392;1.00169649632266;0.05528103
0.871999979019165;0.043456677;1.00171833440095;0.054696042
0.882000029087067;0.04389646;1.00173572400158;0.056158505
0.892000019550323;0.044407833;1.00175594436536;0.05557352
0.90200001001358;0.044929437;1.00177656927639;0.05674349
0.912000000476837;0.045461267;1.00179759853697;0.056158505
0.921999990940094;0.04590105;1.0018149881376;0.05762097
0.931999981403351;0.046432883;1.00183601751681;0.05674349
0.941999971866608;0.04689312;1.00185421589561;0.05703598
0.952000021934509;0.047332898;1.00187160529854;0.05557352
0.962000012397766;0.048007917;1.00189829644128;0.05762097
0.972000002861023;0.048314743;1.00191042874654;0.057913456
